,Player Info,,,,,,,,,,Physical Ratings,,,,,,,Ball Carrier Ratings,,,,,,,Receiving Ratings,,,,,,,Passer Ratings,,,,,,,,Blocking Ratings,,,,,,,,Tackling Ratings,,,Coverage Ratings,,,,Pass Rush Ratings,,,Special Teams Ratings,,,Injury Ratings,,,Contract Info,,Misc Info,,,,,,,,,,,,
1572,Browns,LOLB,OLB_RunStopper,42,Tony,Fields II,22,73,222,65,84,91,79,65,64,82,71,59,31,45,39,36,44,40,63,54,52,41,35,32,31,25,6,6,6,13,6,6,12,45,44,44,45,44,43,72,22,75,84,82,52,57,40,72,44,60,62,19,19,10,86,91,89,"$3,490,000 ","$320,000 ",Default Stride Loose,36329,0,Right,West Virginia,1094,5,21679,Tony Fields II,FieldsIITony_21679,launch-ratings,published,
1573,Cowboys,RG,G_Agile,66,Connor,McGovern,23,77,308,65,66,74,64,56,88,67,70,40,5,10,10,20,10,10,35,15,15,12,15,5,5,30,10,10,10,13,10,10,12,69,67,71,67,65,68,80,75,40,20,15,12,15,10,15,10,10,20,25,25,10,81,89,84,"$2,750,000 ","$880,000 ",Default Stride Awkward,35737,2,Right,Penn State,9565,11,20665,Connor McGovern,McGovernConnor_20665,launch-ratings,published,
1574,Cowboys,CB,CB_MantoMan,41,Reggie,Robinson,24,73,190,65,91,89,84,83,68,86,62,58,54,70,63,40,42,65,66,52,67,33,37,33,28,14,6,6,6,13,6,6,12,35,35,35,35,35,35,53,19,57,59,73,65,67,75,60,40,44,55,14,12,35,87,85,83,"$3,300,000 ","$720,000 ",Long Stride Loose,35534,1,Right,Tulsa,555,11,21165,Reggie Robinson,RobinsonIIReggie_21165,launch-ratings,published,
1575,Cowboys,HB,HB_ElusiveBack,34,Rico,Dowdle,23,71,213,65,88,88,85,83,72,90,59,81,77,82,73,76,74,79,62,44,54,55,53,46,38,39,38,30,26,22,30,15,28,49,39,37,47,39,35,51,38,36,20,40,15,20,20,20,20,20,28,25,25,78,89,82,84,"$2,180,000 ","$110,000 ",Default Stride Loose,35960,1,Right,South Carolina,259,11,21039,Rico Dowdle,DowdleRico_21039,launch-ratings,published,
1576,Broncos,WR,WR_DeepThreat,11,Diontae,Spencer,29,68,170,65,92,90,82,82,55,90,64,74,67,79,73,40,35,77,78,78,78,63,70,67,69,33,26,22,17,20,27,10,23,47,16,19,25,10,13,38,17,23,16,26,18,25,12,16,10,10,22,19,14,79,82,83,79,"$850,000 ",$0 ,Short Stride Loose,33682,2,Right,McNeese St.,582,4,20847,Diontae Spencer,SpencerDiontae_20847,launch-ratings,published,
1577,Broncos,LE,DE_PowerRusher,97,Isaiah,Mack,25,73,299,65,73,85,68,60,81,79,56,37,13,21,17,32,35,24,34,26,28,15,13,5,3,23,6,6,6,10,6,6,12,45,46,45,44,44,45,81,32,81,83,79,29,34,13,57,69,65,70,17,17,9,74,88,85,"$1,350,000 ",$0 ,Default Stride Awkward,35143,2,Right,Tenn-Chat,438,4,20851,Isaiah Mack,MackIsaiah_20851,launch-ratings,published,
1578,Broncos,MLB,MLB_PassCoverage,40,Justin,Strnad,25,75,238,65,86,88,82,76,71,74,65,58,18,43,35,29,39,46,60,51,57,17,24,14,7,30,15,10,10,14,15,15,13,45,45,45,45,45,45,69,17,77,83,82,59,64,50,62,48,55,64,20,15,30,90,83,77,"$3,300,000 ","$230,000 ",Default Stride Loose,35298,1,Right,Wake Forest,593,4,21273,Justin Strnad,StrnadJustin_21273,launch-ratings,published,
1579,Broncos,WR,WR_Physical,19,Seth,Williams,21,75,220,65,89,87,78,76,63,90,70,71,75,73,72,67,66,78,78,79,83,67,66,64,66,46,30,26,21,28,36,27,31,46,30,27,31,24,20,45,25,30,29,30,12,18,22,15,10,10,35,50,45,50,84,89,80,"$3,490,000 ","$120,000 ",Long Stride Loose,36626,0,Right,Auburn,0,4,21919,Seth Williams,WilliamsSeth_21919,launch-ratings,published,
1580,Lions,FB,FB_Utility,45,Jason,Cabinda,25,73,235,65,83,86,82,72,72,81,75,69,46,54,49,58,56,53,58,43,44,47,49,39,30,20,6,6,6,12,6,6,12,61,54,49,65,45,45,77,80,81,85,83,50,57,47,64,61,53,64,18,12,10,87,83,82,"$850,000 ",$0 ,Default Stride Loose,35141,3,Right,Penn State,8831,19,13191,Jason Cabinda,CabindaJason_13191,launch-ratings,published,
1581,Lions,RE,DE_PowerRusher,79,Joel,Heath,28,78,300,65,71,81,69,62,82,80,73,52,10,10,10,35,35,20,38,15,15,15,15,8,4,20,6,6,6,12,6,6,12,45,45,45,45,45,45,85,15,76,75,74,13,18,11,71,68,58,56,20,20,10,76,89,78,"$1,350,000 ",$0 ,Default Stride Awkward,34128,5,Right,Michigan St.,8042,19,17822,Joel Heath,HeathJoel_17822,launch-ratings,published,
1582,Packers,QB,QB_Scrambler,9,Blake,Bortles,29,77,236,65,77,81,77,78,68,79,64,60,65,68,63,55,41,79,61,35,40,26,34,24,14,86,82,76,75,77,78,78,78,23,16,17,22,15,16,15,10,21,12,24,15,20,10,25,10,10,19,45,32,10,78,94,94,"$850,000 ","$490,000 ",Default,33722,7,Right,UCF,6351,20,10834,Blake Bortles,BortlesBlake_10834,launch-ratings,published,
1583,Packers,HB,HB_ElusiveBack,22,Dexter,Williams,24,71,212,65,88,90,85,83,66,86,63,87,73,76,70,62,69,76,63,44,41,42,51,47,36,28,20,15,10,11,15,13,20,28,22,17,50,32,26,34,25,32,31,34,12,15,15,15,10,10,29,17,13,70,86,88,82,"$1,350,000 ",$0 ,Default,35436,2,Right,Notre Dame,9674,20,20382,Dexter Williams,WilliamsDexter_20382,launch-ratings,published,
1584,Packers,WR,WR_Physical,84,Reggie,Begelton,28,72,200,65,87,89,85,82,64,91,52,74,71,74,70,46,60,76,82,81,83,69,68,69,70,25,15,10,6,16,10,6,22,45,20,13,23,16,14,42,22,28,24,29,11,20,17,21,10,10,24,19,13,74,82,85,78,"$1,280,000 ",$0 ,Default,34212,1,Right,Lamar Univ.,1397,20,21378,Reggie Begelton,BegeltonReggie_21378,launch-ratings,published,
1585,Packers,DT,DT_RunStopper,93,T.J.,Slaton Jr,23,76,340,65,69,79,59,55,87,72,61,24,14,16,13,35,26,16,22,13,13,12,10,5,3,15,6,6,6,10,6,6,12,58,61,54,52,55,53,86,53,75,77,79,13,18,14,64,63,52,69,15,15,30,76,89,88,"$3,490,000 ","$280,000 ",Long Stride Awkward,35706,0,Right,Florida,828,20,21889,T.J. Slaton Jr,SlatonJrTJ_21889,launch-ratings,published,
1586,Packers,FS,S_Hybrid,25,Will,Redmond,27,71,186,65,89,89,87,83,61,86,63,57,54,74,67,25,29,61,58,39,60,27,26,16,11,27,10,10,10,10,10,10,10,34,33,34,33,33,34,45,15,53,52,79,67,63,78,66,26,33,37,18,17,56,90,87,73,"$1,000,000 ",$0 ,Short Stride Loose,34331,5,Right,Mississippi St.,8190,20,17714,Will Redmond,RedmondWill_17714,launch-ratings,published,
1587,Texans,HB,HB_ElusiveBack,22,Dontrell,Hilliard,26,71,202,65,92,89,87,80,67,83,61,83,74,79,79,72,84,69,63,45,42,47,52,46,38,34,28,23,18,11,10,15,22,34,39,37,46,27,23,35,32,39,32,38,14,19,10,22,10,20,34,17,14,80,82,88,84,"$860,000 ","$200,000 ",Default Stride Loose,34756,3,Right,Tulane,9800,32,13694,Dontrell Hilliard,HilliardDontrell_13694,launch-ratings,published,
1588,Texans,TE,TE_Possession,87,Kahale,Warring,24,77,250,65,83,88,81,77,75,87,62,76,58,56,48,66,66,74,75,75,77,60,64,59,54,27,18,14,10,12,10,10,15,61,58,61,61,60,55,70,58,42,36,41,12,14,14,17,10,10,35,20,13,20,81,89,86,"$2,760,000 ","$880,000 ",Long Stride Default,35512,2,Right,San Diego St.,9663,32,20659,Kahale Warring,WarringKahale_20659,launch-ratings,published,
1589,Texans,TE,TE_Possession,81,Ryan,Izzo,25,77,255,65,74,84,79,68,75,80,70,69,60,63,56,66,64,65,76,71,73,62,63,58,52,27,19,17,14,15,16,15,15,60,59,60,65,65,63,70,58,35,15,28,15,20,15,18,10,10,35,19,13,15,78,86,88,"$2,390,000 ","$60,000 ",Default Stride Loose,35054,3,Right,Florida State,8934,32,13405,Ryan Izzo,IzzoRyan_13405,launch-ratings,published,
1590,Texans,MLB,MLB_RunStopper,55,Tae,Davis,25,73,224,65,80,84,80,70,74,82,72,53,25,60,52,43,45,49,49,32,45,15,15,5,5,21,22,17,12,14,15,10,22,45,45,45,45,45,45,71,17,79,76,78,50,58,45,73,57,51,64,17,12,30,82,86,75,"$970,000 ","$250,000 ",Default Stride Loose,35291,3,Right,Tenn-Chat,9746,32,13623,Tae Davis,DavisTae_13623,launch-ratings,published,
1591,Colts,LG,G_Power,62,Chris,Reed,29,76,300,65,69,80,53,40,85,71,79,32,25,39,35,44,40,45,37,26,25,29,30,20,12,31,5,5,5,10,5,5,12,66,63,68,69,71,65,79,77,35,40,45,11,11,10,21,40,30,32,27,15,10,82,84,78,"$850,000 ","$140,000 ",Default Stride Awkward,33807,6,Right,Minnesota State,8405,10,12451,Chris Reed,ReedChris_12451,launch-ratings,published,
1592,Colts,WR,WR_DeepThreat,12,De'Michael,Harris,23,68,178,65,92,91,86,83,58,83,60,75,74,78,74,48,56,79,80,77,79,64,68,67,66,47,37,29,26,26,34,23,25,47,36,31,36,15,19,44,24,45,41,48,38,46,39,37,27,30,47,22,24,81,83,91,83,"$780,000 ",$0 ,Default,35988,1,Right,Southern Miss,1444,10,21436,De'Michael Harris,HarrisDeMichael_21436,launch-ratings,published,
1593,Colts,TE,TE_VerticalThreat,47,Jordan,Thomas,25,77,277,65,81,86,74,68,65,75,63,72,62,69,58,70,72,68,79,77,81,67,68,63,59,19,15,10,6,10,10,6,19,53,49,52,56,57,54,62,47,23,12,24,12,18,10,15,10,10,25,17,14,10,79,87,82,"$1,420,000 ",$0 ,Long Stride Loose,35279,3,Right,Mississippi St.,9080,10,13446,Jordan Thomas,ThomasJordan_13446,launch-ratings,published,
1594,Colts,TE,TE_VerticalThreat,83,Kylen,Granson,23,74,235,65,85,88,82,76,69,87,60,76,66,71,64,72,70,76,75,75,76,67,61,58,56,27,15,10,5,10,10,7,20,58,54,58,60,59,55,63,54,38,29,41,11,19,16,20,10,10,37,20,17,33,84,88,83,"$3,490,000 ","$700,000 ",Long Stride Default,35881,0,Right,SMU,1383,10,21624,Kylen Granson,GransonKylen_21624,launch-ratings,published,
1595,Jaguars,LG,G_Agile,78,Ben,Bartch,23,78,309,65,68,75,73,57,85,70,67,56,40,36,30,46,27,33,54,40,44,34,40,33,24,25,6,6,6,5,6,6,12,65,64,68,68,66,70,83,85,29,35,22,12,15,10,15,15,10,15,37,27,10,89,87,92,"$3,300,000 ","$760,000 ",Long Stride Default,35998,1,Right,St. John's,84,17,21100,Ben Bartch,BartchBen_21100,launch-ratings,published,
1596,Jaguars,DT,DT_PowerRusher,93,Daniel,Ross,28,76,305,65,72,81,69,60,85,73,64,25,11,17,14,34,27,20,28,18,16,15,13,5,3,23,6,6,6,10,6,6,12,44,46,45,44,44,45,81,31,77,72,75,18,26,13,63,73,65,63,17,17,9,72,82,86,"$970,000 ","$10,000 ",Default Stride Awkward,34043,4,Right,Northeast Mississippi Community College,9281,17,13036,Daniel Ross,RossDaniel_13036,launch-ratings,published,
1597,Jaguars,CB,CB_MantoMan,36,Luq,Barcoo,23,72,175,65,91,91,90,89,52,94,59,66,52,75,65,36,38,65,74,62,70,40,51,48,44,36,6,6,6,10,6,6,14,35,35,35,35,35,35,48,18,52,60,70,64,62,67,56,35,45,44,17,15,45,91,86,78,"$2,130,000 ","$180,000 ",Default Stride Loose,36003,1,Right,San Diego St.,1394,17,21216,Luq Barcoo,BarcooLuq_21216,launch-ratings,published,
1598,Jaguars,WR,WR_DeepThreat,14,Pharoh,Cooper,26,71,210,65,87,89,86,81,66,80,72,67,70,79,78,27,36,81,80,71,75,65,69,68,71,36,29,27,22,17,24,18,22,48,26,21,38,21,19,45,25,26,15,37,16,24,16,21,11,11,39,23,22,81,81,88,76,"$850,000 ",$0 ,Short Stride Loose,34765,5,Right,South Carolina,7958,17,17595,Pharoh Cooper,CooperPharoh_17595,launch-ratings,published,
1599,Jaguars,MLB,MLB_PassCoverage,56,Quincy,Williams,25,71,225,65,87,89,78,73,65,89,66,44,18,38,32,30,39,35,59,33,48,18,15,6,5,25,6,6,6,13,6,6,12,29,44,44,21,44,43,69,26,80,86,80,59,65,50,62,49,56,65,19,19,10,83,85,86,"$2,670,000 ","$840,000 ",Default Stride Loose,35305,2,Right,Murray State,172,17,20728,Quincy Williams,WilliamsQuincy_20728,launch-ratings,published,
1600,Jaguars,WR,WR_Slot,18,Terry,Godwin,24,71,185,65,89,91,88,88,61,86,57,70,68,81,76,34,54,80,80,75,80,58,72,71,72,43,34,25,28,22,31,20,20,44,15,13,28,10,10,39,17,29,19,37,20,28,20,22,10,10,25,17,12,75,82,86,81,"$780,000 ",$0 ,Default Stride Loose,35361,3,Right,Georgia,9474,17,20352,Terry Godwin,GodwinTerry_20352,launch-ratings,published,
1601,Chiefs,LOLB,OLB_SpeedRusher,47,Darius,Harris,25,74,238,65,82,87,78,70,69,76,61,45,16,36,32,27,24,36,53,31,28,25,25,15,12,14,6,6,6,10,6,6,12,48,45,45,46,45,45,73,24,78,79,79,52,58,53,58,63,67,66,12,10,10,88,82,87,"$780,000 ",$0 ,Default Stride Loose,35081,1,Right,Mid Tenn St.,1443,9,21421,Darius Harris,HarrisDarius_21421,launch-ratings,published,
1602,Chiefs,WR,WR_Slot,30,Darrius,Shepherd,25,71,186,65,87,88,87,80,58,85,58,70,69,82,72,36,60,79,81,77,80,63,74,70,72,35,34,25,24,22,31,20,20,48,15,13,28,10,10,39,17,29,19,40,20,28,20,22,10,10,25,17,12,76,82,89,83,"$780,000 ",$0 ,Short Stride Loose,35004,3,Right,North Dakota St.,566,9,20830,Darrius Shepherd,ShepherdDarrius_20830,launch-ratings,published,
1603,Raiders,LT,OT_Agile,75,Brandon,Parker,25,80,320,65,60,77,57,43,83,71,68,21,10,12,10,30,14,15,22,15,15,12,12,5,5,22,6,6,6,15,6,6,12,71,68,73,69,68,72,80,83,31,30,30,13,15,10,16,18,13,30,17,12,10,91,94,93,"$4,180,000 ","$1,040,000 ",Long Stride Awkward,34993,3,Right,N.C. AT,9014,23,13425,Brandon Parker,ParkerBrandon_13425,launch-ratings,published,
1604,Raiders,LOLB,OLB_SpeedRusher,59,James,Onwualu,26,73,235,65,80,87,83,68,72,85,56,62,27,50,46,36,41,47,64,57,52,23,15,5,5,20,6,6,6,10,6,6,12,45,45,45,45,45,45,74,13,78,72,76,57,63,58,55,66,68,68,27,23,10,79,94,90,"$1,350,000 ",$0 ,Default Stride Loose,34581,4,Right,Notre Dame,9258,23,12984,James Onwualu,OnwualuJames_12984,launch-ratings,published,
1605,Raiders,RE,DE_SmallerSpeedRusher,51,Malcolm,Koonce,23,74,249,65,79,85,82,70,75,82,55,52,30,43,37,29,35,45,47,42,47,29,27,24,17,26,6,6,6,13,6,6,12,45,45,45,45,45,45,75,28,78,78,78,38,46,28,53,62,69,68,20,17,15,77,91,85,"$4,997,962 ","$990,000 ",Default Stride Loose,35952,0,Right,Buffalo,1038,23,21691,Malcolm Koonce,KoonceMalcolm_21691,launch-ratings,published,
1606,Chargers,CB,CB_MantoMan,28,Brandon,Facyson,26,74,197,65,88,90,83,80,59,86,63,59,54,75,61,25,29,57,60,54,60,22,29,11,5,26,6,6,6,11,6,6,10,35,35,35,35,35,35,53,11,53,61,70,67,63,78,60,26,33,55,8,10,45,91,82,92,"$950,000 ",$0 ,Long Stride Loose,34585,3,Right,Virginia Tech,8881,8,13352,Brandon Facyson,FacysonBrandon_13352,launch-ratings,published,
1607,Chargers,TE,TE_VerticalThreat,89,Donald,Parham Jr,24,80,240,65,84,83,76,71,71,91,70,71,61,72,66,64,62,65,79,73,77,66,65,60,56,30,15,10,6,10,10,6,17,55,51,49,58,57,53,58,43,38,33,38,14,21,17,22,17,17,32,21,19,18,87,86,87,"$1,390,000 ",$0 ,Long Stride Loose,35658,1,Right,Stetson,1498,8,20436,Donald Parham Jr,ParhamDonald_20436,launch-ratings,published,
1608,Chargers,WR,WR_DeepThreat,80,John,Hurst,24,74,190,65,89,91,81,87,63,85,63,72,67,73,67,31,41,75,79,78,80,66,69,66,71,28,15,10,6,16,10,10,17,40,22,14,34,20,15,43,25,28,26,35,18,23,16,19,10,10,25,19,15,50,81,88,79,"$1,160,000 ",$0 ,Default,35371,1,Right,West Georgia,0,8,21393,John Hurst,HurstJohn_21393,launch-ratings,published,
1609,Chargers,WR,WR_Slot,84,K.J.,Hill Jr,23,72,196,65,86,89,86,89,64,79,64,73,75,76,70,41,65,79,82,75,76,67,73,70,67,23,15,10,6,17,11,6,26,40,33,24,38,20,19,41,27,22,14,28,10,15,10,14,10,10,23,20,20,74,85,93,88,"$3,300,000 ","$110,000 ",Short Stride Default,35688,1,Right,Ohio State,696,8,21079,K.J. Hill Jr,HillKJ_21079,launch-ratings,published,
1610,Chargers,HB,HB_ElusiveBack,35,Larry,Rountree III,22,71,210,65,83,84,85,79,72,77,70,91,73,80,72,76,76,76,64,48,49,49,56,48,40,26,20,15,11,11,20,22,28,37,27,22,53,35,32,43,35,34,35,36,10,16,15,16,19,18,31,15,12,65,90,91,91,"$3,490,000 ","$160,000 ",Default,36204,0,Right,Missouri,1193,8,21630,Larry Rountree III,RountreeIIILarry_21630,launch-ratings,published,
1611,Chargers,C,C_Agile,61,Scott,Quessenberry,26,76,310,65,69,81,67,51,83,81,75,24,7,10,10,20,30,10,27,15,15,15,15,5,5,23,6,6,6,14,6,6,12,69,65,71,70,68,71,77,80,30,20,22,12,15,10,15,10,10,20,17,12,10,85,83,86,"$2,460,000 ","$280,000 ",Default Stride Awkward,34781,3,Right,UCLA,9029,8,13253,Scott Quessenberry,QuessenberryScott_13253,launch-ratings,published,
1612,Rams,RT,OT_Power,71,Bobby,Evans Jr,24,76,312,65,66,76,57,47,85,69,74,47,22,25,17,38,32,30,50,40,42,38,35,31,25,26,6,6,6,10,6,6,12,70,72,67,68,69,67,77,79,33,25,15,12,12,10,10,10,10,10,18,12,10,82,86,85,"$2,670,000 ","$840,000 ",Default Stride Awkward,35513,2,Right,Oklahoma,9451,24,20535,Bobby Evans Jr,EvansJrBobby_20535,launch-ratings,published,
1613,Rams,C,C_Power,55,Brian,Allen,25,74,305,65,62,75,58,47,83,67,68,27,27,10,10,20,10,10,30,15,15,15,15,5,5,12,6,6,6,16,6,6,12,72,74,71,71,72,68,77,79,31,20,25,12,14,10,15,15,13,19,11,15,10,82,89,91,"$2,460,000 ","$680,000 ",Default Stride Awkward,34983,3,Right,Michigan St.,8799,24,13223,Brian Allen,AllenBrian_13223,launch-ratings,published,
1614,Rams,MLB,MLB_RunStopper,50,Ernest,Jones,21,74,230,65,82,87,68,67,71,91,64,62,35,50,39,46,46,47,59,47,53,38,38,32,27,22,6,6,6,15,6,6,12,49,47,49,46,46,46,78,36,80,84,83,51,59,44,66,47,45,69,16,13,10,84,87,85,"$4,785,850 ","$840,000 ",Default Stride Loose,36486,0,Right,South Carolina,1595,24,21921,Ernest Jones,JonesErnest_21921,launch-ratings,published,
1615,Rams,LE,DE_SmallerSpeedRusher,96,Michael,Hoecht,23,76,310,65,83,87,80,68,83,81,54,52,36,51,44,57,54,49,33,35,33,15,30,22,17,10,6,6,6,14,6,6,12,45,45,45,49,45,45,81,23,77,77,79,26,31,10,52,62,66,62,8,6,35,80,87,88,"$1,280,000 ",$0 ,Long Stride Loose,35708,1,Right,Brown,0,24,21386,Michael Hoecht,HoechtMichael_21386,launch-ratings,published,
1616,Rams,CB,CB_Zone,31,Robert,Rochell,23,72,195,65,92,90,92,91,55,94,58,59,44,74,67,35,34,65,66,53,63,33,36,31,26,35,6,6,6,11,6,6,10,35,35,35,35,35,35,42,13,54,49,61,63,67,63,61,26,33,41,20,20,59,87,88,72,"$3,490,000 ","$680,000 ",Default Stride Loose,35911,0,Right,Central Arkansas,1327,24,21702,Robert Rochell,RochellRobert_21702,launch-ratings,published,
1617,Dolphins,LT,OT_Agile,73,Austin,Jackson,22,77,322,65,70,82,70,57,83,76,82,24,13,26,22,32,34,27,31,20,16,13,17,7,5,22,6,6,6,10,6,6,12,66,64,67,70,67,72,79,86,54,52,53,22,31,18,42,54,41,55,20,20,10,85,90,91,"$2,000,000 ","$11,640,000 ",Long Stride Awkward,36383,1,Right,USC,382,12,20965,Austin Jackson,JacksonAustin_20965,launch-ratings,published,
1618,Dolphins,LE,DE_RunStopper,58,Jason,Strowbridge,24,76,273,65,76,83,69,65,82,76,60,30,13,26,22,30,28,23,46,18,16,14,14,7,3,26,6,6,6,10,6,6,12,47,50,45,46,47,45,78,40,77,80,80,19,27,19,62,63,68,72,19,13,10,80,87,78,"$3,300,000 ","$320,000 ",Long Stride Loose,35318,1,Right,North Carolina,595,12,21126,Jason Strowbridge,StrowbridgeJason_21126,launch-ratings,published,
1619,Dolphins,RT,OT_Power,72,Jermaine,Eluemunor,26,76,335,65,66,76,61,50,92,71,73,22,12,25,15,36,28,18,27,20,17,12,17,7,5,24,6,6,6,10,6,6,12,68,71,66,66,67,64,80,64,33,37,26,12,12,10,10,10,10,15,25,25,10,91,92,87,"$990,000 ",$0 ,Default Stride Awkward,34681,4,Right,Texas AM,8544,12,12600,Jermaine Eluemunor,EluemunorJermaine_12600,launch-ratings,published,
1620,Vikings,FS,S_Zone,43,Camryn,Bynum,23,72,198,65,86,89,84,88,59,82,71,59,43,72,67,28,29,72,62,55,60,46,41,35,33,24,6,6,6,10,6,6,15,35,35,35,35,35,35,60,20,64,64,68,59,64,72,70,36,42,53,10,11,52,90,92,88,"$3,490,000 ","$700,000 ",Default Stride Loose,35995,0,Right,California,1158,31,21447,Camryn Bynum,BynumCamryn_21447,launch-ratings,published,
1621,Vikings,FS,S_RunSupport,44,Josh,Metellus,23,71,209,65,87,89,84,81,66,87,59,62,44,72,59,25,40,53,60,42,58,12,15,13,10,20,15,10,10,17,15,15,10,35,35,35,35,35,35,60,15,73,79,78,60,63,64,61,40,47,62,25,15,50,87,88,85,"$1,680,000 ",$0 ,Default,35816,1,Right,Michigan,458,31,21155,Josh Metellus,MetellusJosh_21155,launch-ratings,published,
1622,Vikings,WR,WR_Slot,17,K.J.,Osborn,24,71,203,65,89,89,83,80,63,87,69,74,72,78,73,50,53,78,80,77,80,64,69,68,65,29,15,10,6,16,16,6,25,47,35,28,37,20,16,45,30,39,35,41,12,17,16,14,10,10,39,18,12,78,87,90,80,"$3,300,000 ","$270,000 ",Default,35591,1,Right,Miami,502,31,21325,K.J. Osborn,OsbornKJ_21325,launch-ratings,published,
1623,Vikings,CB,CB_MantoMan,29,Kris,Boyd,24,71,201,65,91,89,87,89,65,87,60,73,68,74,64,46,49,77,60,48,62,20,38,29,22,20,10,10,10,12,10,10,15,35,35,35,40,35,35,55,15,61,55,73,64,67,70,58,35,39,53,19,14,57,89,88,80,"$2,540,000 ","$90,000 ",Default Stride Loose,35320,2,Right,Texas,9391,31,20449,Kris Boyd,BoydKris_20449,launch-ratings,published,
1624,Vikings,RE,DE_PowerRusher,93,Patrick,Jones II,22,77,262,65,77,88,74,66,76,78,65,41,23,37,33,27,31,28,38,22,23,12,10,5,5,18,6,6,6,16,6,6,12,45,45,45,45,45,45,79,16,79,76,78,26,37,23,63,65,61,64,17,12,10,79,92,84,"$4,870,101 ","$900,000 ",Long Stride Loose,36067,0,Right,Pittsburgh,884,31,21690,Patrick Jones II,JonesIIPatrick_21690,launch-ratings,published,
1625,Patriots,LG,G_Power,64,Alex,Redmond,26,77,294,65,62,75,60,49,86,70,77,45,7,10,10,20,30,10,40,15,15,15,15,5,5,30,6,6,6,10,6,6,12,66,69,64,70,71,68,74,75,30,20,30,12,15,10,50,10,10,20,25,25,10,77,78,80,"$990,000 ",$0 ,Default,34717,5,Right,UCLA,8189,22,17775,Alex Redmond,RedmondAlex_17775,launch-ratings,published,
1626,Patriots,FB,FB_Blocking,47,Jakob,Johnson,26,75,255,65,70,79,72,68,82,71,74,70,30,52,46,76,67,52,60,43,38,40,50,42,34,30,6,6,6,14,6,6,12,62,49,55,63,46,43,68,79,71,70,68,41,48,23,56,68,58,57,25,25,30,80,86,82,"$850,000 ",$0 ,Long Stride Default,34683,2,Right,Tennessee,393,22,20862,Jakob Johnson,JohnsonJakob_20862,launch-ratings,published,
1627,Patriots,SS,S_RunSupport,38,Joshuah,Bledsoe,22,71,201,65,88,86,79,77,69,82,70,63,45,66,61,53,42,67,57,55,56,29,32,21,18,36,31,29,28,29,35,31,39,35,35,35,35,35,35,64,34,65,87,75,64,60,70,66,46,50,58,47,43,64,87,91,89,"$3,490,000 ","$200,000 ",Default Stride Loose,36159,0,Right,Missouri,1135,22,21664,Joshuah Bledsoe,BledsoeJoshuah_21664,launch-ratings,published,
1628,Saints,WR,WR_Physical,83,Juwan,Johnson,24,76,230,65,86,88,84,78,69,85,60,76,74,74,70,50,59,78,77,79,85,71,69,68,66,36,30,25,20,22,24,26,26,61,38,33,41,28,25,50,31,34,37,38,19,27,21,23,17,14,36,29,25,45,82,87,82,"$780,000 ",$0 ,Long Stride Default,35321,1,Right,Oregon,399,27,21058,Juwan Johnson,JohnsonJuwan_21058,launch-ratings,published,
1629,Saints,DT,DT_RunStopper,97,Malcolm,Roach,23,74,290,65,74,83,67,57,83,74,65,40,25,21,17,28,35,33,50,33,41,28,31,28,19,26,6,6,6,15,6,6,12,48,45,45,50,45,45,80,14,77,78,78,27,32,10,64,64,67,68,25,25,11,72,82,83,"$2,190,000 ","$100,000 ",Default Stride Awkward,35955,1,Right,Texas,549,27,21341,Malcolm Roach,RoachMalcolm_21341,launch-ratings,published,
1630,Giants,FB,FB_Utility,36,Cullen,Gillaspia,26,73,235,65,88,86,85,78,71,79,58,71,44,64,56,74,71,70,65,58,56,53,59,49,39,26,20,15,10,10,10,10,15,57,49,52,66,41,44,54,69,55,52,57,27,35,22,21,29,32,49,18,15,35,84,91,89,"$850,000 ",$0 ,Default,34831,2,Right,Texas AM,124,16,20740,Cullen Gillaspia,GillaspiaCullen_20740,launch-ratings,published,
1631,Giants,WR,WR_DeepThreat,84,David,Sills V,25,75,211,65,87,90,85,82,60,89,56,71,70,73,68,46,45,74,77,77,81,70,72,68,72,73,69,64,58,55,76,66,65,45,26,18,35,30,27,44,24,25,12,27,10,16,10,23,10,10,24,19,17,50,80,82,82,"$660,000 ",$0 ,Long Stride Default,35214,3,Right,West Virginia,9628,16,20350,David Sills V,SillsVDavid_20350,launch-ratings,published,
1632,Giants,MLB,MLB_RunStopper,52,Devante,Downs,25,74,252,65,78,84,80,72,77,80,59,56,26,38,29,26,38,43,62,53,49,18,15,7,5,25,5,5,5,10,5,5,12,45,45,45,45,45,45,68,21,82,76,81,55,63,52,60,60,52,67,19,14,10,90,84,81,"$950,000 ","$70,000 ",Default Stride Loose,34990,3,Right,California,9755,16,13475,Devante Downs,DownsDevante_13475,launch-ratings,published,
1633,Giants,TE,TE_Possession,85,Levine,Toilolo,30,80,268,65,74,82,73,61,74,76,78,76,41,65,63,72,71,62,78,72,76,72,62,58,54,30,15,10,6,16,10,6,12,59,54,59,60,60,56,72,57,52,15,41,15,20,10,16,10,10,44,22,19,10,82,85,76,"$1,450,000 ","$3,400,000 ",Short Stride High and Tight,33449,8,Right,Stanford,6128,16,1686,Levine Toilolo,ToiloloLevine_1686,launch-ratings,published,
